2025-11-27 21:44:34,843 - Set max loop times to 300.
2025-11-27 21:44:34,867 -         >>> Write: addr= 0x2001fff4[SP:+04c] size=4 data=0x00000007 pc=0x08000db4
2025-11-27 21:44:34,867 -         >>> Write: addr= 0x2001fff0[SP:+048] size=4 data=0x00000002 pc=0x08000db6
2025-11-27 21:44:34,867 - Basic Block: addr= 0x00000000080005cc , size=0x0000000000000008 (lr=0x8000dbd)
2025-11-27 21:44:34,867 -         >>> Write: addr= 0x2001ff88[SP:-020] size=4 data=0x2001ffc8 pc=0x080005cc
2025-11-27 21:44:34,867 -         >>> Write: addr= 0x2001ff8c[SP:-01c] size=4 data=0x00000001 pc=0x080005cc
2025-11-27 21:44:34,867 -         >>> Write: addr= 0x2001ff90[SP:-018] size=4 data=0x00000000 pc=0x080005cc
2025-11-27 21:44:34,867 -         >>> Write: addr= 0x2001ff94[SP:-014] size=4 data=0x00000002 pc=0x080005cc
2025-11-27 21:44:34,867 -         >>> Write: addr= 0x2001ff98[SP:-010] size=4 data=0x00000000 pc=0x080005cc
2025-11-27 21:44:34,867 -         >>> Write: addr= 0x2001ff9c[SP:-00c] size=4 data=0x00000000 pc=0x080005cc
2025-11-27 21:44:34,867 -         >>> Write: addr= 0x2001ffa0[SP:-008] size=4 data=0x00000000 pc=0x080005cc
2025-11-27 21:44:34,867 -         >>> Write: addr= 0x2001ffa4[SP:-004] size=4 data=0x08000dbd pc=0x080005cc
2025-11-27 21:44:34,867 - [HAL_RCC_ClockConfig] Basic Block: addr= 0x00000000080005d4 , size=0x0000000000000006 (lr=0x8000dbd)
2025-11-27 21:44:34,867 - Basic Block: addr= 0x00000000080005fc , size=0x000000000000000c (lr=0x8000dbd)
2025-11-27 21:44:34,867 -         >>> Read: addr= 0x0000000008000834 size=4 data=0x40023800 pc=0x080005fc
2025-11-27 21:44:34,867 - Basic Block: addr= 0x0000000008000608 , size=0x000000000000000a (lr=0x8000dbd)
2025-11-27 21:44:34,867 - Basic Block: addr= 0x000000000800062a , size=0x000000000000000a (lr=0x8000dbd)
2025-11-27 21:44:34,867 - Basic Block: addr= 0x0000000008000634 , size=0x000000000000000c (lr=0x8000dbd)
2025-11-27 21:44:34,868 -         >>> Write: addr= 0x0000000040023800 size=4 data=0x0000000000010001 pc=0x0800063a
2025-11-27 21:44:34,868 - [HAL_GetTick] Basic Block: addr= 0x000000000800032c , size=0x0000000000000006 (lr=0x8000641)
2025-11-27 21:44:34,868 -         >>> Read: addr= 0x00000000200000b0 size=4 data=0x00000000 pc=0x0800032e
2025-11-27 21:44:34,868 - Basic Block: addr= 0x0000000008000640 , size=0x000000000000000a (lr=0x8000641)
2025-11-27 21:44:34,868 - Basic Block: addr= 0x000000000800064a , size=0x0000000000000004 (lr=0x8000641)
2025-11-27 21:44:34,868 - [HAL_GetTick] Basic Block: addr= 0x000000000800032c , size=0x0000000000000006 (lr=0x800064f)
2025-11-27 21:44:34,868 -         >>> Read: addr= 0x0000000008000334 size=4 data=0x200000b0 pc=0x0800032c
2025-11-27 21:44:34,868 -         >>> Read: addr= 0x00000000200000b0 size=4 data=0x00000000 pc=0x0800032e
2025-11-27 21:44:34,868 - Basic Block: addr= 0x000000000800064e , size=0x0000000000000006 (lr=0x800064f)
2025-11-27 21:44:34,868 - Basic Block: addr= 0x0000000008000644 , size=0x0000000000000006 (lr=0x800064f)
2025-11-27 21:44:34,868 - Basic Block: addr= 0x000000000800064a , size=0x0000000000000004 (lr=0x800064f)
2025-11-27 21:44:34,868 - [HAL_GetTick] Basic Block: addr= 0x000000000800032c , size=0x0000000000000006 (lr=0x800064f)
2025-11-27 21:44:34,868 -         >>> Read: addr= 0x0000000008000334 size=4 data=0x200000b0 pc=0x0800032c
2025-11-27 21:44:34,868 -         >>> Read: addr= 0x00000000200000b0 size=4 data=0x00000000 pc=0x0800032e
2025-11-27 21:44:34,868 - Basic Block: addr= 0x000000000800064e , size=0x0000000000000006 (lr=0x800064f)
2025-11-27 21:44:34,868 - Instr: f7d90320
2025-11-27 21:44:34,868 - end pc: 0x8000652
2025-11-27 21:44:34,868 - end sp: 0x2001ff88
2025-11-27 21:44:34,868 - end lr: 0x800064f
2025-11-27 21:44:34,868 - end cpsr: 0x800001f3
2025-11-27 21:44:34,868 - end xpsr: 0x81000000
2025-11-27 21:44:34,868 - end msp: 0x2001ff88
2025-11-27 21:44:34,868 - end psp: 0x0
2025-11-27 21:44:34,868 - end primask: 0x0
2025-11-27 21:44:34,868 - end control: 0x0
2025-11-27 21:44:34,868 - end faultmask: 0x0
2025-11-27 21:44:34,868 - end basepri: 0x0
2025-11-27 21:44:34,868 - end ipsr: 0x0
2025-11-27 21:44:34,869 - end r0: 0x0
2025-11-27 21:44:34,869 - end r1: 0x1
2025-11-27 21:44:34,869 - end r2: 0x0
2025-11-27 21:44:34,869 - end r3: 0x200000b0
2025-11-27 21:44:34,869 - end r4: 0x2001ffc8
2025-11-27 21:44:34,869 - end r5: 0x0
2025-11-27 21:44:34,869 - end r6: 0x40023800
2025-11-27 21:44:34,869 - end r7: 0x0
2025-11-27 21:44:34,869 - end r8: 0x0
2025-11-27 21:44:34,869 - end r9: 0x0
2025-11-27 21:44:34,869 - end r10: 0x0
2025-11-27 21:44:34,869 - end r11: 0x0
2025-11-27 21:44:34,869 - end r12: 0x0
2025-11-27 21:44:34,869 - Exiting via os._exit
